Id,Id2,Geography,total_pop,english,spanish_spanish_creole,french,french_creole,italian,portuguese,german,yiddish,other_west_german,scandinavian_langs,greek,russian,polish,serbo_croation,other_slavic,armenian,persian,gujarati,hindi,urdu,other_hindic,other_indo_european,chinese,japanese,korean,mon_khmer_cambodian,hmong,thai,laotian,vietnamese,other_asian,tagalog,other_pacific_island,navajo,other_native_na,hungarian,arabic,hebrew,african_lang,others_unspec
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",7433,5538,254,252,0,49,223,438,29,0,0,0,61,38,0,0,0,25,0,100,0,74,29,56,0,80,0,0,0,0,34,0,0,0,0,0,0,0,153,0,0
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",7461,2649,3464,59,0,26,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,34,0,669,24,38,0,0,0,0,0,0,350,108,0,0,0,0,0,25,0
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",8860,6701,662,424,0,85,123,48,0,0,0,0,187,0,0,0,0,18,0,0,0,20,39,112,27,45,10,0,0,0,0,69,0,0,0,0,22,0,268,0,0
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",5532,2051,3048,62,97,8,0,41,0,0,0,0,0,0,0,0,0,0,0,11,0,0,46,55,23,10,0,0,0,0,0,0,51,29,0,0,0,0,0,0,0
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",7636,5205,738,113,73,0,39,28,0,22,0,21,62,20,339,0,103,0,0,62,0,0,184,251,41,187,22,0,0,0,0,0,78,0,0,0,0,0,48,0,0
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",3989,1999,1573,128,23,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,33,0
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",2212,1471,589,13,6,0,0,0,0,0,0,0,7,21,0,10,11,0,7,0,0,5,0,10,0,45,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",10182,7480,1703,200,0,0,0,46,85,92,0,67,123,0,0,0,0,0,0,0,0,0,0,49,0,27,0,0,0,0,0,0,43,0,0,0,0,0,248,0,19
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",9108,5901,1902,92,24,67,153,26,46,0,0,0,0,33,0,24,0,23,64,77,0,0,0,252,23,65,0,0,0,0,0,153,0,0,0,0,0,0,183,0,0
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",3589,1491,1697,125,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,39,9,0,0,0,0,0,0,0,0,0,0,0,0,19,0,84,0
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",8434,5733,1238,44,0,102,110,275,0,0,0,23,82,42,0,0,0,22,30,34,0,0,71,387,42,26,0,0,0,0,0,15,0,0,0,0,0,20,99,0,39
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",7728,2478,4346,97,0,27,46,0,0,0,0,20,0,0,0,0,0,0,0,18,60,0,0,421,0,199,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",8466,6631,752,241,0,0,35,103,0,0,0,0,194,24,0,32,0,0,0,0,0,0,28,150,31,44,0,0,0,0,0,0,49,0,0,0,0,0,104,48,0
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",6973,2498,3780,246,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,250,0,144,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",7888,5676,1030,58,0,0,80,10,0,0,0,0,0,20,60,61,0,38,0,171,0,68,32,23,139,169,0,0,0,0,0,0,16,0,0,0,0,0,237,0,0
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",7276,3532,3039,32,0,66,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,159,0,0,0,0,0,0,0,35,35,0,0,0,0,43,0,134,35
1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",4870,3203,257,274,30,35,0,33,19,0,0,38,72,0,0,20,0,0,22,0,0,10,33,67,127,234,0,0,0,0,17,0,53,0,0,0,0,0,286,40,0
1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",6488,3653,2193,143,0,34,50,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,237,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0
1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",7823,5933,705,195,0,64,0,0,17,0,24,0,25,62,0,0,0,60,83,85,0,0,0,215,29,0,0,0,0,0,0,0,26,0,0,0,0,0,278,0,22
1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",4916,1829,2443,83,0,61,39,0,0,0,0,0,127,0,32,14,0,17,0,0,0,0,0,0,121,33,0,0,0,0,0,0,53,0,0,0,0,0,0,64,0
1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",12057,5748,4779,342,321,80,0,83,0,0,0,10,36,20,60,0,0,0,0,0,0,0,0,265,63,0,0,0,0,0,0,85,123,0,0,0,0,0,19,23,0
1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",2990,2177,276,20,14,30,18,9,0,0,0,0,0,0,20,0,0,0,0,7,0,0,0,118,29,64,0,0,0,0,0,8,0,0,0,0,0,0,50,150,0
1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",9147,6554,903,238,79,0,0,208,75,72,94,0,220,0,29,0,0,0,0,0,0,29,0,209,0,94,0,0,0,0,0,0,62,0,0,0,0,161,120,0,0
1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",3730,1666,1880,32,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,32,0
1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",8744,3725,3392,368,0,0,231,35,0,0,0,0,43,0,0,32,0,0,5,4,42,0,18,482,17,9,0,0,0,0,0,0,0,0,0,0,4,293,44,0,0
1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",6321,2510,3168,52,0,89,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,12,0,0,0,0,0,0,235,0,120,0
1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",7414,5048,1220,135,0,0,29,0,0,11,11,16,0,0,0,0,0,9,10,19,65,16,0,303,142,65,0,0,0,0,12,61,63,0,0,0,0,0,179,0,0
1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",4149,2096,1664,60,0,0,0,20,0,0,0,52,0,0,0,0,0,0,0,0,0,20,0,70,0,46,0,0,0,0,17,0,0,0,0,0,0,94,0,10,0
1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York",836,452,51,11,0,0,8,21,0,0,0,0,0,0,15,0,0,0,0,60,0,50,0,54,19,37,0,0,0,0,0,53,5,0,0,0,0,0,0,0,0
1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",2093,1319,408,72,19,16,0,0,6,6,0,0,0,6,0,13,0,0,0,0,0,0,7,80,18,9,0,0,0,0,0,0,0,0,0,0,0,25,38,51,0
1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",2336,1755,176,151,6,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,24,23,0,0,0,0,0,8,34,40,8,0,0,0,6,0,0
1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",9420,6345,1092,132,10,53,68,95,0,11,0,116,45,16,64,11,0,10,42,143,55,32,18,396,18,235,0,0,17,0,18,19,18,5,0,0,37,50,248,1,0
1400000US36061020000,36061020000,"Census Tract 200, New York County, New York",2974,2127,317,169,19,34,0,47,0,0,24,0,0,0,0,0,0,0,0,29,0,0,38,0,14,0,0,0,0,0,40,0,0,4,0,0,8,0,0,104,0
1400000US36061020101,36061020101,"Census Tract 201.01, New York County, New York",1770,1190,176,24,0,4,20,10,0,15,0,23,6,0,0,0,0,9,9,9,14,9,0,108,9,71,0,0,0,0,0,9,0,0,0,0,0,10,33,12,0
1400000US36061020102,36061020102,"Census Tract 201.02, New York County, New York",4023,2731,749,219,0,32,48,13,0,13,0,6,0,24,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,21,0,0,0,0,0,0,24,69,0
1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",3106,1997,282,33,40,10,28,33,0,28,3,0,42,0,0,0,0,6,11,6,38,15,14,185,14,101,21,0,15,0,7,38,11,15,0,0,0,41,46,26,0
1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",4933,3433,361,106,5,43,5,5,0,17,28,26,19,5,0,9,0,12,14,64,25,20,76,271,18,175,0,0,0,0,0,27,5,0,0,0,4,55,74,0,31
1400000US36061020600,36061020600,"Census Tract 206, New York County, New York",2762,1946,434,196,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,23,0,0,0,0,0,0,0,30,0,0,0,0,14,0,54,0
1400000US36061020701,36061020701,"Census Tract 207.01, New York County, New York",3326,1918,382,71,0,45,30,50,0,0,11,0,34,17,0,35,0,24,0,49,29,16,34,356,10,136,0,0,0,0,43,16,0,0,0,9,0,5,6,0,0
1400000US36061020800,36061020800,"Census Tract 208, New York County, New York",5088,3217,562,747,53,29,0,58,0,23,0,0,0,0,2,0,0,49,0,0,0,79,40,55,89,0,0,0,0,0,0,0,0,0,0,0,12,0,0,73,0
1400000US36061020901,36061020901,"Census Tract 209.01, New York County, New York",3792,1979,1549,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,22,0,0,11,0,0,0,0,1,0,0,0,101,0,23,0
1400000US36061021000,36061021000,"Census Tract 210, New York County, New York",6524,4949,1166,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,47,20,0,0,0,0,0,0,0,0,0,0,0,0,106,0,135,0
1400000US36061021100,36061021100,"Census Tract 211, New York County, New York",9663,5313,1554,78,31,168,19,176,0,0,49,60,83,0,50,0,0,35,0,114,0,63,0,1542,36,122,9,0,18,0,0,61,0,10,0,0,0,16,0,56,0
1400000US36061021200,36061021200,"Census Tract 212, New York County, New York",4095,2863,751,162,0,31,12,18,0,0,16,0,0,0,0,0,0,0,0,0,61,0,0,44,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0
1400000US36061021303,36061021303,"Census Tract 213.03, New York County, New York",5719,2869,1533,776,0,7,0,0,0,0,0,0,22,0,16,41,0,0,0,0,0,0,0,104,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,334,0
1400000US36061021400,36061021400,"Census Tract 214, New York County, New York",2908,2469,170,66,22,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,19,6,0,0,0,0,0,0,0,24,0,0,0,0,0,78,0,48,0
1400000US36061021500,36061021500,"Census Tract 215, New York County, New York",3418,2195,560,223,22,0,0,15,0,26,0,0,0,0,0,0,0,0,0,10,0,0,0,0,28,0,0,0,0,0,0,30,0,0,0,0,0,162,0,147,0
1400000US36061021600,36061021600,"Census Tract 216, New York County, New York",7846,5525,1066,338,72,70,22,94,0,0,13,0,52,0,0,31,0,0,0,0,0,0,25,184,86,0,0,0,0,0,0,16,0,0,0,0,0,0,39,213,0
1400000US36061021703,36061021703,"Census Tract 217.03, New York County, New York",8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36061021800,36061021800,"Census Tract 218, New York County, New York",6930,5002,661,577,146,0,0,54,0,0,0,0,9,0,0,0,0,15,0,0,0,0,0,55,35,75,0,0,0,0,0,0,0,0,0,0,14,62,0,211,14
1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",6006,3200,2552,83,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,0
1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",4916,3472,740,251,0,0,0,0,0,24,18,0,0,0,0,55,0,16,0,73,0,0,0,50,0,0,0,0,0,0,0,0,39,0,0,0,0,17,47,114,0
1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",2243,1660,147,180,0,26,72,0,0,0,0,0,0,11,0,0,0,0,0,0,0,10,22,86,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,11,0
1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",2850,2125,345,133,0,0,67,15,0,10,5,0,20,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,18,0,0,0,0,0,0,0,80,0
1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",7742,1880,5381,34,22,0,42,0,0,0,0,0,28,0,29,0,30,0,0,100,0,42,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0
1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",3283,1234,1817,20,9,0,0,0,0,0,27,0,23,0,0,0,0,0,0,0,0,0,0,10,20,19,0,0,0,0,0,16,9,0,0,0,0,0,0,79,0
1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",7289,4992,1719,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,27,0
1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",9692,2858,5564,84,403,58,46,115,0,0,0,49,0,0,80,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,39,0,0,0,0,0,33,0,92,34
1400000US36061022600,36061022600,"Census Tract 226, New York County, New York",3907,2955,501,240,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,52,8,0,0,0,23,25,0,21,0
1400000US36061022700,36061022700,"Census Tract 227, New York County, New York",5043,3317,1285,61,5,16,7,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,31,24,0,0,0,0,0,0,0,22,0,0,0,72,0,0,161,0
1400000US36061022800,36061022800,"Census Tract 228, New York County, New York",5508,4342,702,164,0,40,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,49,0,40,31,0,0,0,0,0,0,12,8,0,0,0,0,0,0,74,0
1400000US36061022900,36061022900,"Census Tract 229, New York County, New York",8270,3893,3827,32,18,0,42,22,0,0,0,0,10,16,33,0,0,0,0,18,0,0,37,166,0,0,0,0,0,0,0,17,63,0,0,0,0,29,0,47,0
1400000US36061023000,36061023000,"Census Tract 230, New York County, New York",8830,5673,1971,774,18,16,0,48,0,0,0,0,28,0,0,0,0,15,0,4,0,54,9,21,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0
1400000US36061023100,36061023100,"Census Tract 231, New York County, New York",6497,2858,2795,217,39,31,0,157,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,53,33,40,195,0
1400000US36061023200,36061023200,"Census Tract 232, New York County, New York",7548,4521,2058,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,15,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,272,0
1400000US36061023300,36061023300,"Census Tract 233, New York County, New York",6285,2519,2875,83,83,35,0,13,0,0,0,0,0,28,82,0,0,0,0,62,1,15,0,59,22,0,0,0,0,0,0,0,0,1,0,0,27,126,48,206,0
1400000US36061023400,36061023400,"Census Tract 234, New York County, New York",4964,3110,1066,363,19,0,26,0,0,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,15,0,0,0,0,0,0,246,0
1400000US36061023501,36061023501,"Census Tract 235.01, New York County, New York",6206,3123,1951,136,40,16,10,20,0,0,0,0,26,0,0,0,0,0,0,0,0,53,37,27,0,22,0,0,0,0,0,0,113,0,0,0,0,58,0,574,0
1400000US36061023502,36061023502,"Census Tract 235.02, New York County, New York",1726,1062,196,156,41,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,55,0,186,0
1400000US36061023600,36061023600,"Census Tract 236, New York County, New York",6319,4355,1094,71,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,0
1400000US36061023700,36061023700,"Census Tract 237, New York County, New York",7137,3200,3575,34,72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,162,30,0,0,0,0,0,0,42,0
1400000US36061023801,36061023801,"Census Tract 238.01, New York County, New York",8888,3512,989,158,0,102,277,149,11,50,0,22,623,0,0,122,77,0,0,185,54,175,154,1332,143,253,0,0,0,0,0,161,0,0,0,0,0,234,0,64,41
1400000US36061023802,36061023802,"Census Tract 238.02, New York County, New York",2246,1154,334,88,15,47,0,24,0,7,27,8,48,51,0,12,0,16,0,37,24,29,22,80,23,31,0,8,0,0,0,16,36,0,0,5,0,28,69,0,7
1400000US36061023900,36061023900,"Census Tract 239, New York County, New York",2782,1157,1195,36,303,0,32,38,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
1400000US36061024000,36061024000,"Census Tract 240, New York County, New York",1688,1244,333,30,0,11,11,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,5,13,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
1400000US36061024100,36061024100,"Census Tract 241, New York County, New York",7536,2853,4025,9,238,9,0,26,0,57,29,0,0,33,0,0,0,6,0,0,0,0,9,40,0,0,0,0,0,0,0,9,35,0,0,0,0,0,0,82,76
1400000US36061024200,36061024200,"Census Tract 242, New York County, New York",3675,2162,1295,33,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,60,0,0,0,0,0,0,0,0,0,40,0,0,0,0,3,53,0
1400000US36061024301,36061024301,"Census Tract 243.01, New York County, New York",3748,1858,1500,72,18,0,0,29,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,15,36,0,0,0,0,0,41,21,0,2,0,0,0,18,0,129,0
1400000US36061024302,36061024302,"Census Tract 243.02, New York County, New York",6824,3884,2589,107,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0
1400000US36061024500,36061024500,"Census Tract 245, New York County, New York",14962,2708,12088,33,0,2,0,23,0,0,0,27,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0
1400000US36061024700,36061024700,"Census Tract 247, New York County, New York",7508,2108,5061,20,0,0,0,31,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,55,0
1400000US36061024900,36061024900,"Census Tract 249, New York County, New York",1222,477,713,7,0,3,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1400000US36061025100,36061025100,"Census Tract 251, New York County, New York",2471,738,1645,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,36,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36061025300,36061025300,"Census Tract 253, New York County, New York",11505,2397,8607,101,0,12,0,0,0,0,0,0,50,41,0,28,0,0,33,0,0,0,0,64,0,71,0,0,10,0,0,12,0,0,0,0,0,26,40,13,0
1400000US36061025500,36061025500,"Census Tract 255, New York County, New York",5129,2676,1758,56,18,9,0,0,0,0,17,15,51,0,0,19,0,7,0,0,0,0,13,151,50,64,0,0,0,0,0,0,169,0,0,0,0,48,8,0,0
1400000US36061025700,36061025700,"Census Tract 257, New York County, New York",4069,2707,702,193,18,67,0,80,0,0,0,0,19,0,0,0,0,0,0,49,0,54,0,76,33,22,0,0,0,0,17,0,0,0,0,0,0,0,0,32,0
1400000US36061025900,36061025900,"Census Tract 259, New York County, New York",3702,2036,1023,243,32,11,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,1,20,20,0,15,0,0,0,0,0,0,34,13,0,0,0,90,24,113,8
1400000US36061026100,36061026100,"Census Tract 261, New York County, New York",12602,1602,10700,0,78,16,0,0,0,0,0,57,0,0,0,1,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
1400000US36061026300,36061026300,"Census Tract 263, New York County, New York",9176,1483,7416,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,112,0,0,0,0,0,0,0,15,23,0,0,0,0,0,75,0,0
1400000US36061026500,36061026500,"Census Tract 265, New York County, New York",7647,2556,4282,53,81,88,0,26,23,15,12,17,80,0,0,0,0,22,0,0,0,0,0,14,38,0,0,0,0,0,20,15,0,0,0,0,0,141,13,151,0
1400000US36061026700,36061026700,"Census Tract 267, New York County, New York",2181,818,996,6,0,0,0,0,0,0,0,113,12,0,0,0,0,0,0,0,0,7,0,6,8,8,6,0,0,0,0,0,0,0,0,0,0,0,201,0,0
1400000US36061026900,36061026900,"Census Tract 269, New York County, New York",8324,1176,6826,0,28,22,14,0,0,10,0,68,0,0,0,0,0,0,0,0,0,0,0,26,0,21,0,0,0,0,0,0,0,0,0,2,0,0,131,0,0
1400000US36061027100,36061027100,"Census Tract 271, New York County, New York",9013,2393,5760,68,0,0,0,153,0,0,0,0,436,0,0,0,0,0,0,0,0,0,0,35,1,11,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0
1400000US36061027300,36061027300,"Census Tract 273, New York County, New York",6431,3930,1691,139,0,26,0,43,0,0,0,45,285,0,0,0,0,0,0,0,0,0,0,76,18,34,0,0,0,0,0,0,16,0,0,0,0,0,128,0,0
1400000US36061027500,36061027500,"Census Tract 275, New York County, New York",3563,1980,1020,35,0,66,0,25,0,0,0,5,16,23,14,0,0,0,8,0,0,0,150,57,40,74,0,0,0,0,0,0,41,0,0,0,0,0,9,0,0
1400000US36061027700,36061027700,"Census Tract 277, New York County, New York",7139,1684,5248,49,0,0,0,19,14,0,0,0,9,0,10,0,0,0,0,0,0,0,0,1,85,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0
1400000US36061027900,36061027900,"Census Tract 279, New York County, New York",10525,2361,7604,68,0,0,33,14,0,0,0,16,164,0,0,0,0,18,0,0,0,0,0,19,48,0,0,0,0,0,0,0,137,0,0,0,0,25,18,0,0
1400000US36061028100,36061028100,"Census Tract 281, New York County, New York",2883,2030,332,6,0,18,0,17,9,26,33,47,85,0,16,15,0,13,22,18,0,0,35,22,11,20,0,0,0,0,0,0,15,0,0,18,0,55,0,12,8
1400000US36061028300,36061028300,"Census Tract 283, New York County, New York",7477,1994,4671,29,0,0,0,113,12,4,0,236,26,33,0,0,31,0,0,0,0,0,0,143,13,52,0,0,0,0,0,48,11,0,0,0,0,12,0,17,32
1400000US36061028500,36061028500,"Census Tract 285, New York County, New York",7407,1565,5701,0,0,0,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,66,0,14,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0
1400000US36061028700,36061028700,"Census Tract 287, New York County, New York",3921,1459,2238,17,0,17,16,0,0,10,0,0,20,0,0,0,0,0,0,0,0,19,0,22,41,0,0,0,0,0,11,7,8,0,0,0,0,12,24,0,0
1400000US36061029100,36061029100,"Census Tract 291, New York County, New York",11601,1392,10036,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,27,0
1400000US36061029300,36061029300,"Census Tract 293, New York County, New York",8667,1164,7165,24,0,0,17,0,0,0,0,0,28,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,57,0
1400000US36061029500,36061029500,"Census Tract 295, New York County, New York",7797,2757,4456,33,0,34,0,92,0,0,0,16,58,125,0,0,0,0,0,0,0,0,0,78,38,97,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
1400000US36061029700,36061029700,"Census Tract 297, New York County, New York",48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36061029900,36061029900,"Census Tract 299, New York County, New York",4304,1127,3118,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
1400000US36061030300,36061030300,"Census Tract 303, New York County, New York",4260,1767,2329,13,0,13,0,17,0,7,0,59,12,0,0,0,0,18,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
1400000US36061030700,36061030700,"Census Tract 307, New York County, New York",3135,2253,654,15,0,0,0,74,0,0,0,0,0,0,0,47,0,0,0,0,0,17,0,0,8,12,0,0,0,0,0,8,8,27,0,0,0,12,0,0,0
1400000US36061030900,36061030900,"Census Tract 309, New York County, New York",8795,2606,6060,16,0,0,61,0,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
1400000US36061031100,36061031100,"Census Tract 311, New York County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36061031703,36061031703,"Census Tract 317.03, New York County, New York",7394,5168,500,249,0,61,103,82,0,0,16,0,145,0,0,35,0,30,21,39,0,0,27,477,192,121,0,0,0,0,18,0,59,0,0,0,0,0,51,0,0
1400000US36061031704,36061031704,"Census Tract 317.04, New York County, New York",6378,3793,740,153,0,133,0,0,13,0,0,0,83,0,0,34,0,56,84,41,0,46,80,592,90,153,0,0,0,0,0,15,12,0,0,0,32,0,109,72,47
1400000US36061031900,36061031900,"Census Tract 319, New York County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081000100,36081000100,"Census Tract 1, Queens County, New York",5862,3399,302,191,0,46,95,111,0,30,96,67,176,99,0,72,0,0,0,33,0,36,33,381,43,236,0,0,17,0,0,86,75,40,0,0,8,18,102,17,53
1400000US36081000200,36081000200,"Census Tract 2, Queens County, New York",3163,764,1521,20,0,0,7,31,0,0,0,0,0,112,0,0,0,0,0,38,31,125,7,374,0,0,0,0,0,0,78,0,15,0,0,0,0,40,0,0,0
1400000US36081000400,36081000400,"Census Tract 4, Queens County, New York",4287,1551,1816,30,0,0,4,7,9,0,0,41,0,24,0,0,0,0,0,26,0,166,0,537,0,9,0,0,0,0,51,0,0,0,0,0,0,16,0,0,0
1400000US36081000600,36081000600,"Census Tract 6, Queens County, New York",3355,1401,1431,11,16,0,0,0,0,0,10,0,10,38,5,5,0,0,0,0,0,267,0,49,0,0,0,0,0,0,9,47,56,0,0,0,0,0,0,0,0
1400000US36081000700,36081000700,"Census Tract 7, Queens County, New York",5354,3277,767,83,0,64,79,193,0,0,0,12,35,0,104,11,0,0,12,8,0,51,14,146,21,164,0,0,26,0,0,0,221,0,0,0,0,0,66,0,0
1400000US36081000800,36081000800,"Census Tract 8, Queens County, New York",3306,1277,1510,0,9,11,0,6,0,18,0,0,0,33,0,0,0,0,0,0,25,68,0,178,0,6,0,0,6,0,0,0,92,51,0,0,10,6,0,0,0
