Id,Id2,Geography,total_pop,english,spanish_spanish_creole,french,french_creole,italian,portuguese,german,yiddish,other_west_german,scandinavian_langs,greek,russian,polish,serbo_croation,other_slavic,armenian,persian,gujarati,hindi,urdu,other_hindic,other_indo_european,chinese,japanese,korean,mon_khmer_cambodian,hmong,thai,laotian,vietnamese,other_asian,tagalog,other_pacific_island,navajo,other_native_na,hungarian,arabic,hebrew,african_lang,others_unspec,ldi
1400000US36061009700,36061009700,"Census Tract 97, New York County, New York",5046,2982,778,278,0,34,81,46,0,29,0,11,47,0,45,0,0,42,0,0,0,82,0,421,0,11,0,0,0,0,0,0,11,0,0,0,0,146,2,0,0,0.6152239664606036
1400000US36061009800,36061009800,"Census Tract 98, New York County, New York",7256,5381,194,204,0,181,26,26,0,57,0,13,134,0,35,0,0,27,44,0,0,0,50,473,134,62,0,0,0,0,0,16,0,0,0,0,46,0,153,0,0,0.44220591041865975
1400000US36061009900,36061009900,"Census Tract 99, New York County, New York",4859,3491,246,54,0,7,36,21,0,0,26,6,44,24,8,0,0,37,8,177,18,16,34,403,35,56,0,0,0,0,0,58,45,0,0,0,0,0,9,0,0,0.47215638232145263
1400000US36061010000,36061010000,"Census Tract 100, New York County, New York",1655,1128,213,43,0,10,0,23,0,0,0,18,40,0,15,0,0,0,0,0,0,0,0,41,21,7,0,0,0,0,0,0,33,0,0,0,0,37,26,0,0,0.5152709449530398
1400000US36061010100,36061010100,"Census Tract 101, New York County, New York",1241,679,63,15,0,0,24,20,0,0,9,0,35,15,0,0,0,0,0,15,0,12,0,142,107,47,5,0,0,0,12,9,6,0,0,0,0,17,9,0,0,0.6736606710945725
1400000US36061010200,36061010200,"Census Tract 102, New York County, New York",244,201,3,17,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3125167965600646
1400000US36061010300,36061010300,"Census Tract 103, New York County, New York",1803,1332,88,0,0,6,20,18,0,0,0,13,21,0,0,7,0,0,10,40,4,24,7,96,0,61,0,0,0,0,0,0,8,0,0,0,0,9,18,13,8,0.4464863976936203
1400000US36061010400,36061010400,"Census Tract 104, New York County, New York",953,753,51,36,0,5,0,15,0,0,0,0,10,0,10,0,9,0,0,0,0,10,0,0,46,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.3683315184060054
1400000US36061010601,36061010601,"Census Tract 106.01, New York County, New York",6809,5759,206,209,0,126,103,110,24,0,0,0,0,0,0,0,0,0,0,57,0,0,32,0,24,130,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0.28144593901262516
1400000US36061010602,36061010602,"Census Tract 106.02, New York County, New York",4054,3006,222,31,0,0,15,32,0,61,0,0,72,20,0,12,0,15,0,67,0,0,42,131,52,0,0,0,0,0,0,48,104,15,0,0,12,26,45,26,0,0.44385550860132206
1400000US36061010800,36061010800,"Census Tract 108, New York County, New York",8490,6530,398,486,0,143,0,10,0,0,0,46,27,17,0,23,0,0,114,130,0,0,0,214,37,108,0,0,40,0,19,76,15,0,0,0,0,7,50,0,0,0.4012362912926035
1400000US36061010900,36061010900,"Census Tract 109, New York County, New York",176,114,2,11,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,22,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5477143595041323
1400000US36061011000,36061011000,"Census Tract 110, New York County, New York",7022,5228,494,215,0,154,23,48,0,0,0,195,45,0,0,4,0,43,0,12,0,0,0,0,101,26,0,0,0,0,0,49,182,0,0,0,0,96,70,24,13,0.43717361093478346
1400000US36061011100,36061011100,"Census Tract 111, New York County, New York",4438,2550,614,144,0,41,6,0,0,0,0,18,11,117,0,0,0,20,11,91,0,75,26,237,46,258,0,0,13,0,13,46,48,0,0,0,0,0,0,53,0,0.6413658637832429
1400000US36061011201,36061011201,"Census Tract 112.01, New York County, New York",785,575,29,27,0,0,0,12,0,0,5,14,26,0,0,3,0,0,0,5,0,0,0,25,16,14,0,0,0,0,0,0,0,0,0,0,0,23,11,0,0,0.45637226662339236
1400000US36061011202,36061011202,"Census Tract 112.02, New York County, New York",278,224,9,8,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,8,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34470265514207343
1400000US36061011203,36061011203,"Census Tract 112.03, New York County, New York",1084,805,76,58,0,11,6,0,0,3,6,0,23,0,0,0,0,10,0,0,0,0,0,47,10,0,0,0,19,0,0,0,0,0,0,0,10,0,0,0,0,0.43767275772388703
1400000US36061011300,36061011300,"Census Tract 113, New York County, New York",126,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,22,5,27,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0.7669438145628622
1400000US36061011401,36061011401,"Census Tract 114.01, New York County, New York",1240,929,22,87,0,7,37,9,0,0,0,11,44,0,0,0,0,0,0,9,8,0,9,46,0,6,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0.42952393340270556
1400000US36061011402,36061011402,"Census Tract 114.02, New York County, New York",2197,1556,61,171,0,47,33,55,0,0,15,24,9,0,0,9,0,0,0,18,0,25,0,67,17,23,0,0,0,0,0,10,28,0,0,0,0,0,18,11,0,0.48848835742205665
1400000US36061011500,36061011500,"Census Tract 115, New York County, New York",2928,1660,626,57,0,11,23,60,0,0,9,0,15,11,8,17,0,0,0,35,0,37,0,164,43,85,0,0,0,0,8,26,25,0,0,0,0,0,0,8,0,0.6272390747708205
1400000US36061011600,36061011600,"Census Tract 116, New York County, New York",2844,1920,100,125,25,14,53,36,0,0,4,0,4,0,61,1,0,72,0,14,4,0,16,223,21,10,0,0,0,0,0,5,1,0,0,0,0,23,59,53,0,0.5322311041479977
1400000US36061011700,36061011700,"Census Tract 117, New York County, New York",3682,2315,466,30,24,24,23,15,0,0,48,15,102,15,0,14,0,0,0,65,0,0,0,212,0,191,0,0,0,0,17,55,1,0,0,0,0,0,50,0,0,0.5807365928053768
1400000US36061011800,36061011800,"Census Tract 118, New York County, New York",8790,6766,469,417,1,80,158,93,0,0,0,0,269,0,14,0,0,32,23,0,0,51,0,186,59,143,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0.40012634587085105
1400000US36061011900,36061011900,"Census Tract 119, New York County, New York",1068,768,177,7,40,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,10,0,0,24,9,0.4530783150275639
1400000US36061012000,36061012000,"Census Tract 120, New York County, New York",2938,2192,201,241,0,23,11,58,0,0,0,33,19,0,0,0,0,19,0,0,0,0,0,0,10,47,0,0,0,0,0,0,27,0,0,0,0,0,57,0,0,0.4305436937924271
1400000US36061012100,36061012100,"Census Tract 121, New York County, New York",8046,6213,987,101,0,88,43,0,0,0,0,52,63,0,0,0,0,0,0,0,0,0,0,372,71,0,0,0,0,0,0,0,0,0,0,0,0,32,24,0,0,0.38603356946624756
1400000US36061012200,36061012200,"Census Tract 122, New York County, New York",3015,2195,220,186,0,64,0,107,12,30,26,11,26,0,0,0,0,0,0,0,0,0,12,14,0,31,0,0,0,0,0,17,0,0,0,0,27,0,37,0,0,0.4584544386965119
1400000US36061012400,36061012400,"Census Tract 124, New York County, New York",10095,6678,817,666,8,80,29,71,0,0,0,102,212,0,21,0,0,65,0,31,42,30,49,208,61,182,0,0,0,0,0,237,174,0,0,0,95,113,95,29,0,0.5487806011292915
1400000US36061012500,36061012500,"Census Tract 125, New York County, New York",2404,1474,160,20,0,9,0,41,0,0,16,7,23,0,0,0,0,0,9,119,0,59,0,136,166,36,0,0,31,0,8,10,0,0,0,0,0,80,0,0,0,0.6065438633890825
1400000US36061012600,36061012600,"Census Tract 126, New York County, New York",11320,9351,648,547,11,0,53,184,0,0,0,77,0,35,36,0,65,0,54,105,0,0,0,0,75,0,0,0,0,0,0,47,32,0,0,0,0,0,0,0,0,0.3114490285807041
1400000US36061012700,36061012700,"Census Tract 127, New York County, New York",6907,4348,1565,101,0,0,27,220,0,0,0,0,41,49,0,0,0,0,0,0,64,21,0,148,23,65,0,0,28,0,0,0,143,0,0,0,0,64,0,0,0,0.5498685099429224
1400000US36061012800,36061012800,"Census Tract 128, New York County, New York",5912,4684,271,452,0,54,84,28,0,0,0,114,0,0,0,0,0,0,0,26,0,0,0,30,25,46,0,0,0,0,0,0,0,6,0,0,15,14,47,0,16,0.36344830174997844
1400000US36061012900,36061012900,"Census Tract 129, New York County, New York",5541,3575,608,84,0,11,50,18,12,0,0,13,68,0,3,0,0,0,0,37,0,0,14,572,88,176,0,0,0,0,0,67,39,16,0,0,0,29,42,4,15,0.5589369866429579
1400000US36061013000,36061013000,"Census Tract 130, New York County, New York",3173,2638,123,55,0,14,0,69,0,15,0,28,14,0,0,16,0,13,0,0,0,0,60,22,0,25,0,0,0,0,0,0,49,0,0,0,0,28,0,4,0,0.3055478440501517
1400000US36061013100,36061013100,"Census Tract 131, New York County, New York",2646,1700,434,87,0,9,22,8,0,0,0,6,161,8,0,15,0,0,9,21,0,0,0,71,57,19,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0.5540361269224243
1400000US36061013200,36061013200,"Census Tract 132, New York County, New York",9498,7258,593,258,0,149,43,0,0,0,0,96,107,81,173,218,0,0,37,0,0,0,0,82,46,83,0,0,0,0,98,54,28,0,0,0,0,0,36,0,58,0.40960664170590866
1400000US36061013300,36061013300,"Census Tract 133, New York County, New York",4777,2972,930,208,0,11,0,75,0,0,0,0,43,0,0,0,0,0,14,53,0,0,0,166,84,37,0,0,31,0,27,14,56,32,0,0,14,0,10,0,0,0.5708156306325987
1400000US36061013400,36061013400,"Census Tract 134, New York County, New York",10935,7948,551,151,0,0,308,0,0,46,0,0,206,0,100,57,0,0,0,36,0,76,585,234,106,66,53,0,0,0,0,71,0,0,0,0,0,153,188,0,0,0.46363006743301094
1400000US36061013500,36061013500,"Census Tract 135, New York County, New York",6165,3384,1843,89,0,0,46,12,0,76,15,0,42,27,0,0,0,0,0,26,0,36,0,324,77,92,0,0,0,0,0,24,0,0,0,0,0,48,0,4,0,0.6055745453660455
1400000US36061013600,36061013600,"Census Tract 136, New York County, New York",15219,12215,1060,176,0,31,0,173,46,52,0,0,108,106,468,183,0,135,0,0,0,0,0,188,65,0,0,0,0,0,0,1,72,0,0,0,58,0,82,0,0,0.34916536546144605
1400000US36061013700,36061013700,"Census Tract 137, New York County, New York",6487,4509,118,158,0,101,209,28,0,26,92,0,20,195,49,0,0,0,0,226,0,0,96,269,26,151,0,0,26,0,33,0,0,0,0,0,26,23,106,0,0,0.5094020082949693
1400000US36061013800,36061013800,"Census Tract 138, New York County, New York",12645,10884,735,179,0,85,33,0,0,0,43,48,99,0,0,0,0,41,0,130,0,0,0,254,38,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0.2548513510576639
1400000US36061013900,36061013900,"Census Tract 139, New York County, New York",7984,5943,535,70,0,149,0,0,0,86,104,79,103,0,36,0,0,0,0,0,0,0,47,437,105,38,0,0,0,0,88,0,0,0,0,0,0,0,46,118,0,0.436837665812587
1400000US36061014000,36061014000,"Census Tract 140, New York County, New York",7253,5761,339,325,0,55,19,68,0,0,0,31,30,15,90,0,0,16,0,41,0,0,16,131,89,103,0,0,0,0,0,0,0,0,0,0,0,94,16,0,14,0.363665185093209
1400000US36061014200,36061014200,"Census Tract 142, New York County, New York",4290,3398,138,119,0,109,136,103,0,11,23,0,0,0,0,0,0,0,0,0,0,0,0,119,15,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0.36700017930787177
1400000US36061014300,36061014300,"Census Tract 143, New York County, New York",4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.625
1400000US36061014401,36061014401,"Census Tract 144.01, New York County, New York",4928,3760,166,331,0,36,8,16,0,19,12,86,18,0,32,58,0,0,0,7,0,0,16,42,0,0,0,0,47,0,0,0,23,0,0,0,11,64,176,0,0,0.40997169302896785
1400000US36061014402,36061014402,"Census Tract 144.02, New York County, New York",7041,5936,257,116,0,19,20,73,0,0,0,15,94,15,0,1,0,179,15,0,0,36,35,133,19,0,0,0,0,0,0,18,42,0,0,0,0,0,18,0,0,0.28621803500793064
1400000US36061014500,36061014500,"Census Tract 145, New York County, New York",4904,3325,409,140,0,36,48,105,27,17,0,38,37,17,0,0,63,14,0,35,0,0,0,220,120,0,0,0,18,0,0,10,15,0,0,0,0,105,93,12,0,0.5280549686110351
1400000US36061014601,36061014601,"Census Tract 146.01, New York County, New York",4217,3011,245,18,0,15,0,27,0,0,0,0,151,0,0,200,0,0,0,18,0,0,77,239,67,63,0,0,0,0,6,24,0,0,0,0,0,14,42,0,0,0.47902026470204384
1400000US36061014602,36061014602,"Census Tract 146.02, New York County, New York",7408,5775,483,197,0,41,118,39,0,29,112,23,257,0,0,0,0,0,0,0,0,20,0,100,56,78,0,0,0,0,0,38,0,0,0,0,24,0,18,0,0,0.38515451161315306
1400000US36061014700,36061014700,"Census Tract 147, New York County, New York",2756,1612,283,96,0,17,56,27,0,35,0,8,91,0,0,63,0,0,27,23,12,52,0,36,75,66,0,0,0,0,0,101,39,11,0,0,8,6,12,0,0,0.640181812053817
1400000US36061014801,36061014801,"Census Tract 148.01, New York County, New York",2891,2402,130,74,0,0,0,20,0,13,9,10,30,0,0,13,0,26,0,24,0,0,0,46,28,11,0,0,0,0,0,0,11,0,0,0,0,0,20,24,0,0.3061436265962627
1400000US36061014802,36061014802,"Census Tract 148.02, New York County, New York",6411,4936,387,194,0,11,41,220,0,23,0,0,42,0,0,133,15,0,0,0,85,12,0,134,0,13,0,0,0,0,0,18,113,0,0,0,0,16,18,0,0,0.39998724116182227
1400000US36061014900,36061014900,"Census Tract 149, New York County, New York",5622,3716,216,282,0,163,0,66,0,16,10,0,56,170,0,0,82,0,0,0,0,0,16,218,288,83,0,0,20,0,6,0,0,0,0,0,0,104,110,0,0,0.551811497773713
1400000US36061015001,36061015001,"Census Tract 150.01, New York County, New York",1922,1574,59,156,0,0,9,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,50,0,23,0,0,0,0,11,16,10,0,0,0,0,0,0,0,0,0.3208118710890169
1400000US36061015002,36061015002,"Census Tract 150.02, New York County, New York",4827,3674,229,147,0,194,0,15,0,0,0,0,281,0,0,136,0,0,0,0,0,0,0,71,50,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0.41132503021790323
1400000US36061015100,36061015100,"Census Tract 151, New York County, New York",7107,3278,1961,369,0,0,17,28,0,0,52,16,96,0,0,0,0,0,0,27,0,0,53,880,57,24,0,0,0,0,0,0,0,0,0,0,0,103,146,0,0,0.6920595391963194
1400000US36061015200,36061015200,"Census Tract 152, New York County, New York",6968,4114,1375,350,0,219,29,70,0,0,16,15,40,24,0,0,0,0,0,82,51,0,30,45,211,0,0,0,0,0,21,36,46,9,0,0,59,0,29,97,0,0.6072558529001202
1400000US36061015300,36061015300,"Census Tract 153, New York County, New York",8323,6535,482,166,0,59,145,37,0,12,0,0,44,28,0,24,0,0,0,17,0,67,38,82,31,149,0,0,204,0,0,0,0,0,0,0,0,0,203,0,0,0.37761074844184916
1400000US36061015400,36061015400,"Census Tract 154, New York County, New York",13837,9320,1439,69,0,439,246,818,0,0,75,29,139,66,35,0,0,0,58,84,0,45,0,476,69,60,0,0,0,0,0,262,108,0,0,0,0,0,0,0,0,0.5287888307818538
1400000US36061015500,36061015500,"Census Tract 155, New York County, New York",9305,7352,98,287,0,176,0,28,24,0,0,0,50,120,0,0,0,26,72,0,40,0,80,87,194,301,0,0,0,0,0,0,125,0,0,0,0,26,165,54,0,0.371825816896557
1400000US36061015601,36061015601,"Census Tract 156.01, New York County, New York",5276,3543,320,110,0,70,68,0,0,19,0,0,126,42,26,17,0,10,0,0,30,0,66,487,54,0,0,0,0,0,0,104,32,0,0,0,0,76,76,0,0,0.5342509689549312
1400000US36061015602,36061015602,"Census Tract 156.02, New York County, New York",2116,712,792,28,0,26,6,0,0,16,0,14,30,0,0,0,0,0,0,0,0,153,0,171,63,23,0,0,0,0,0,14,13,0,0,0,18,37,0,0,0,0.7328255152032761
1400000US36061015700,36061015700,"Census Tract 157, New York County, New York",9061,7629,445,77,94,0,166,81,0,0,0,0,153,0,0,0,0,40,0,0,0,0,0,114,0,64,0,0,0,0,0,0,74,0,0,0,41,36,47,0,0,0.28745329223975735
1400000US36061015801,36061015801,"Census Tract 158.01, New York County, New York",5392,4192,446,82,0,39,0,137,0,0,0,0,62,0,46,23,0,0,0,0,0,0,28,39,54,32,0,0,0,0,0,15,102,0,0,0,0,0,95,0,0,0.38668954831424074
1400000US36061015802,36061015802,"Census Tract 158.02, New York County, New York",4560,2668,489,141,0,65,76,56,0,27,16,6,70,6,0,0,0,84,13,206,0,31,80,109,101,143,0,0,0,0,0,24,69,0,0,0,0,41,12,27,0,0.639131078793475
1400000US36061015900,36061015900,"Census Tract 159, New York County, New York",8667,7068,374,142,0,72,0,64,0,0,0,0,139,30,0,0,0,0,58,132,14,0,173,159,58,64,0,0,0,0,0,0,0,0,0,0,33,26,61,0,0,0.33123821195523717
1400000US36061016001,36061016001,"Census Tract 160.01, New York County, New York",3731,2809,290,302,0,46,0,0,0,0,0,0,36,0,34,0,0,10,8,9,0,0,0,59,22,12,0,0,0,0,14,0,28,0,0,0,30,0,0,10,12,0.419782935227039
1400000US36061016002,36061016002,"Census Tract 160.02, New York County, New York",3338,2276,330,30,0,32,10,31,0,0,46,0,0,0,0,0,0,34,0,19,9,9,7,223,88,53,0,0,0,0,8,73,0,0,0,0,27,6,27,0,0,0.5186720017978426
1400000US36061016100,36061016100,"Census Tract 161, New York County, New York",5879,4825,139,310,0,13,91,74,0,0,0,0,18,14,45,31,0,0,20,62,0,0,16,97,12,12,0,0,0,0,0,45,27,0,0,0,0,0,28,0,0,0.32206531902466584
1400000US36061016200,36061016200,"Census Tract 162, New York County, New York",8577,4262,3467,52,7,0,10,0,0,0,0,0,0,0,0,0,0,25,0,0,0,43,0,220,59,114,0,0,0,0,0,19,0,0,0,0,0,0,213,86,0,0.5880093488569804
1400000US36061016300,36061016300,"Census Tract 163, New York County, New York",6662,5094,218,220,0,0,30,12,124,0,40,0,140,44,0,0,0,0,0,41,0,0,28,476,0,0,0,0,0,0,0,0,126,0,0,0,16,13,26,0,14,0.4067327916091851
1400000US36061016400,36061016400,"Census Tract 164, New York County, New York",6557,2440,2674,374,92,104,29,9,0,0,0,0,26,51,0,0,0,0,0,0,121,0,0,314,109,108,0,0,0,0,0,9,44,0,0,0,0,0,21,32,0,0.6881560833868735
1400000US36061016500,36061016500,"Census Tract 165, New York County, New York",6352,4811,791,119,31,76,48,0,10,0,0,19,0,0,0,0,0,0,0,29,0,0,0,163,45,80,0,0,0,0,0,22,25,0,0,0,0,0,83,0,0,0.4091663844545679
1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",6955,2858,3518,50,14,23,74,4,0,0,0,0,45,0,13,36,0,0,25,3,0,0,27,75,66,35,0,0,0,0,0,10,14,0,0,0,0,0,29,36,0,0.5747191274295421
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",6103,5000,376,118,0,64,0,0,0,0,0,0,15,147,0,36,0,12,37,0,0,0,0,29,10,34,0,0,0,0,9,75,50,48,0,0,0,0,43,0,0,0.3234687485241944
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",4512,2464,1668,68,13,9,26,21,0,0,9,0,7,8,0,0,0,0,0,0,0,91,0,94,0,0,0,0,0,0,0,0,25,0,0,9,0,0,0,0,0,0.5639323506111362
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",7433,5538,254,252,0,49,223,438,29,0,0,0,61,38,0,0,0,25,0,100,0,74,29,56,0,80,0,0,0,0,34,0,0,0,0,0,0,0,153,0,0,0.43712625106813197
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",7461,2649,3464,59,0,26,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,34,0,669,24,38,0,0,0,0,0,0,350,108,0,0,0,0,0,25,0,0.6477882100805258
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",8860,6701,662,424,0,85,123,48,0,0,0,0,187,0,0,0,0,18,0,0,0,20,39,112,27,45,10,0,0,0,0,69,0,0,0,0,22,0,268,0,0,0.41814021982277616
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",5532,2051,3048,62,97,8,0,41,0,0,0,0,0,0,0,0,0,0,0,11,0,0,46,55,23,10,0,0,0,0,0,0,51,29,0,0,0,0,0,0,0,0.5581732053668944
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",7636,5205,738,113,73,0,39,28,0,22,0,21,62,20,339,0,103,0,0,62,0,0,184,251,41,187,22,0,0,0,0,0,78,0,0,0,0,0,48,0,0,0.5209275505922841
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",3989,1999,1573,128,23,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,33,0,0.5895799811979812
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",2212,1471,589,13,6,0,0,0,0,0,0,0,7,21,0,10,11,0,7,0,0,5,0,10,0,45,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0.48618214310239394
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",10182,7480,1703,200,0,0,0,46,85,92,0,67,123,0,0,0,0,0,0,0,0,0,0,49,0,27,0,0,0,0,0,0,43,0,0,0,0,0,248,0,19,0.43095304044276705
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",9108,5901,1902,92,24,67,153,26,46,0,0,0,0,33,0,24,0,23,64,77,0,0,0,252,23,65,0,0,0,0,0,153,0,0,0,0,0,0,183,0,0,0.5344921836801886
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",3589,1491,1697,125,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,39,9,0,0,0,0,0,0,0,0,0,0,0,0,19,0,84,0,0.6012596459523352
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",8434,5733,1238,44,0,102,110,275,0,0,0,23,82,42,0,0,0,22,30,34,0,0,71,387,42,26,0,0,0,0,0,15,0,0,0,0,0,20,99,0,39,0.5124475843313836
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",7728,2478,4346,97,0,27,46,0,0,0,0,20,0,0,0,0,0,0,0,18,60,0,0,421,0,199,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.5770087611289002
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",8466,6631,752,241,0,0,35,103,0,0,0,0,194,24,0,32,0,0,0,0,0,0,28,150,31,44,0,0,0,0,0,0,49,0,0,0,0,0,104,48,0,0.3765236457565786
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",6973,2498,3780,246,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,250,0,144,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0.5748232683525436
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",7888,5676,1030,58,0,0,80,10,0,0,0,0,0,20,60,61,0,38,0,171,0,68,32,23,139,169,0,0,0,0,0,0,16,0,0,0,0,0,237,0,0,0.4626110951392517
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",7276,3532,3039,32,0,66,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,159,0,0,0,0,0,0,0,35,35,0,0,0,0,43,0,134,35,0.5884413757899105
1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",4870,3203,257,274,30,35,0,33,19,0,0,38,72,0,0,20,0,0,22,0,0,10,33,67,127,234,0,0,0,0,17,0,53,0,0,0,0,0,286,40,0,0.5541374294279608
1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",6488,3653,2193,143,0,34,50,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,237,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0.5664364145283487
1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",7823,5933,705,195,0,64,0,0,17,0,24,0,25,62,0,0,0,60,83,85,0,0,0,215,29,0,0,0,0,0,0,0,26,0,0,0,0,0,278,0,22,0.41358518816439993
1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",4916,1829,2443,83,0,61,39,0,0,0,0,0,127,0,32,14,0,17,0,0,0,0,0,0,121,33,0,0,0,0,0,0,53,0,0,0,0,0,0,64,0,0.6124520090490129
1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",12057,5748,4779,342,321,80,0,83,0,0,0,10,36,20,60,0,0,0,0,0,0,0,0,265,63,0,0,0,0,0,0,85,123,0,0,0,0,0,19,23,0,0.6133040516147727
1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",2990,2177,276,20,14,30,18,9,0,0,0,0,0,0,20,0,0,0,0,7,0,0,0,118,29,64,0,0,0,0,0,8,0,0,0,0,0,0,50,150,0,0.4561828167470161
1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",9147,6554,903,238,79,0,0,208,75,72,94,0,220,0,29,0,0,0,0,0,0,29,0,209,0,94,0,0,0,0,0,0,62,0,0,0,0,161,120,0,0,0.4735969686907151
1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",3730,1666,1880,32,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,32,0,0.5455334258134538
1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",8744,3725,3392,368,0,0,231,35,0,0,0,0,43,0,0,32,0,0,5,4,42,0,18,482,17,9,0,0,0,0,0,0,0,0,0,0,4,293,44,0,0,0.6612917790078927
1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",6321,2510,3168,52,0,89,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,12,0,0,0,0,0,0,235,0,120,0,0.5888059531712156
1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",7414,5048,1220,135,0,0,29,0,0,11,11,16,0,0,0,0,0,9,10,19,65,16,0,303,142,65,0,0,0,0,12,61,63,0,0,0,0,0,179,0,0,0.506046020444556
1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",4149,2096,1664,60,0,0,0,20,0,0,0,52,0,0,0,0,0,0,0,0,0,20,0,70,0,46,0,0,0,0,17,0,0,0,0,0,0,94,0,10,0,0.5825855060017018
1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York",836,452,51,11,0,0,8,21,0,0,0,0,0,0,15,0,0,0,0,60,0,50,0,54,19,37,0,0,0,0,0,53,5,0,0,0,0,0,0,0,0,0.6833062429889425
1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",2093,1319,408,72,19,16,0,0,6,6,0,0,0,6,0,13,0,0,0,0,0,0,7,80,18,9,0,0,0,0,0,0,0,0,0,0,0,25,38,51,0,0.5608351639220581
1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",2336,1755,176,151,6,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,24,23,0,0,0,0,0,8,34,40,8,0,0,0,6,0,0,0.423885666869957
1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",9420,6345,1092,132,10,53,68,95,0,11,0,116,45,16,64,11,0,10,42,143,55,32,18,396,18,235,0,0,17,0,18,19,18,5,0,0,37,50,248,1,0,0.5288146239874504
