Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,ORG_PT023_001,ORG_PT023_002,ORG_PT023_003,ORG_PT023_004,ORG_PT023_005,ORG_PT023_006,ORG_PT023_007,ORG_PT023_008,ORG_PT023_009,ORG_PT023_010,ORG_PT023_011,ORG_PT023_012,ORG_PT023_013,ORG_PT023_014,ORG_PT023_015,ORG_PT023_016,ORG_PT023_017,ORG_PT023_018,ORG_PT023_019,ORG_PT023_020,ORG_PT023_021,ORG_PT023_022,ORG_PT023_023,ORG_PT023_024,ORG_PT023_025,ORG_PT023_026,ORG_PT023_027,ORG_PT023_028,ORG_PT023_029
"36047010100","Census Tract 101","Census Tract 101, Kings County, New York","00","36","047","010100",3641,3172,1294,0,0,18,293,0,0,7,651,504,0,55,350,469,27,7,0,17,76,0,0,0,218,90,0,4,30
"36047010200","Census Tract 102","Census Tract 102, Kings County, New York","00","36","047","010200",3824,3174,2272,34,16,13,58,0,0,0,236,284,0,159,102,650,308,7,17,12,71,0,0,0,43,29,0,163,0
"36047010400","Census Tract 104","Census Tract 104, Kings County, New York","00","36","047","010400",4002,2572,1747,25,14,26,5,0,4,17,339,46,0,280,69,1430,117,7,31,38,17,12,0,11,259,18,5,878,37
"36047010600","Census Tract 106","Census Tract 106, Kings County, New York","00","36","047","010600",3628,2711,1779,8,9,29,89,4,0,12,240,195,0,287,59,917,79,0,27,34,24,0,0,0,123,28,5,572,25
"36047010800","Census Tract 108","Census Tract 108, Kings County, New York","00","36","047","010800",3579,2747,1847,11,9,34,39,0,39,47,207,230,0,198,86,832,84,12,40,32,38,0,17,18,169,81,0,335,6
"36047011000","Census Tract 110","Census Tract 110, Kings County, New York","00","36","047","011000",1912,1508,858,4,0,0,7,0,0,20,375,151,0,47,46,404,18,5,0,0,7,0,0,8,292,40,0,28,6
"36047011200","Census Tract 112","Census Tract 112, Kings County, New York","00","36","047","011200",5065,3165,1378,0,0,26,42,6,41,566,284,504,0,85,233,1900,89,20,0,75,114,51,114,651,217,328,0,205,36
"36047011400","Census Tract 114","Census Tract 114, Kings County, New York","00","36","047","011400",3841,2301,950,0,3,32,8,7,48,526,165,106,0,311,145,1540,141,70,0,39,52,16,126,629,61,80,0,311,15
"36047011600","Census Tract 116","Census Tract 116, Kings County, New York","00","36","047","011600",2946,2176,1039,0,0,41,43,21,0,48,677,50,0,209,48,770,60,0,25,40,16,0,6,49,233,0,0,341,0
"36047011700","Census Tract 117","Census Tract 117, Kings County, New York","00","36","047","011700",3072.77,2506.393,1184.515,7.963123,8.958513,24.88476,241.8799,0,19.90781,0,174.1933,758.4874,0,33.84327,51.7603,566.3771,72.6635,0,0,0,69.67732,28.86632,0,0,164.2394,173.1979,5.972342,51.7603,0
"36047011800","Census Tract 118","Census Tract 118, Kings County, New York","00","36","047","011800",1417,1058,705,0,0,17,15,0,0,0,84,27,0,150,60,359,80,0,6,6,0,0,0,0,37,0,0,230,0
"36047011900","Census Tract 119","Census Tract 119, Kings County, New York","00","36","047","011900",2723.53,2385.209,608.8864,0,0,0,24.16028,0,0.03846766,0,415.5073,1215.494,0,48.31415,72.80814,338.3212,19.07052,0,0,0.1089917,0,8,0.03205639,0,129.1992,163.3847,0,18.43597,0.08975788
"36047012000","Census Tract 120","Census Tract 120, Kings County, New York","00","36","047","012000",596,434,275,0,0,0,6,0,0,0,127,7,0,19,0,162,5,0,5,13,0,0,0,0,24,28,0,87,0
"36047012100","Census Tract 121","Census Tract 121, Kings County, New York","00","36","047","012100",2251,1916,801,13,0,0,73,7,0,0,231,687,0,26,78,335,23,0,0,8,6,0,0,0,104,53,0,131,10
"36047012200","Census Tract 122","Census Tract 122, Kings County, New York","00","36","047","012200",3317,2787,2189,20,4,6,35,8,0,0,103,264,0,137,21,530,228,0,8,15,5,6,0,0,31,35,5,197,0
"36047012600","Census Tract 126","Census Tract 126, Kings County, New York","00","36","047","012600",2323.919,1780.158,1307.429,7,25.97373,45,15.98774,10,0,9,226.8476,9,6.987741,66.95621,49.97548,543.7618,102.9632,0,11.98774,6,14,5,0,8,162.9072,11.98949,0,220.9142,0
"36047012700","Census Tract 127","Census Tract 127, Kings County, New York","00","36","047","012700",4007,3539,1950,9,0,5,6,0,0,10,70,1393,0,53,43,468,125,0,0,9,5,10,0,0,82,128,0,109,0
"36047012801","Census Tract 128.01","Census Tract 128.01, Kings County, New York","00","36","047","012801",1697,1365,816,8,0,25,8,0,0,0,262,7,7,136,96,332,74,0,16,23,5,0,0,0,57,0,0,157,0
"36047012901","Census Tract 129.01","Census Tract 129.01, Kings County, New York","00","36","047","012901",2924,2594,858,0,6,16,0,0,0,0,10,1461,9,32,202,330,20,24,27,0,9,0,0,0,19,126,4,101,0
"36047012902","Census Tract 129.02","Census Tract 129.02, Kings County, New York","00","36","047","012902",2380.836,2052.79,867.1823,24.21005,6,44.24506,0,0,0,0.3850995,24.45512,735.2469,0,30.63016,320.4354,328.0458,67.33035,57,11,5.350091,0,0,0,0,0.2800724,123.4551,0,63.63016,0
"36047013000","Census Tract 130","Census Tract 130, Kings County, New York","00","36","047","013000",4666,3719,2746,11,23,31,36,0,7,7,358,38,0,290,172,947,338,0,41,26,39,7,0,6,82,58,0,350,0
"36047013100","Census Tract 131","Census Tract 131, Kings County, New York","00","36","047","013100",5426,4526,1488,0,0,7,6,0,0,0,186,2419,4,4,412,900,130,88,0,0,0,0,0,0,218,440,0,19,5
"36047013200","Census Tract 132","Census Tract 132, Kings County, New York","00","36","047","013200",1907,1406,853,0,0,0,9,0,0,7,207,6,0,146,178,501,68,0,21,8,0,0,31,6,76,0,0,279,12
"36047013300","Census Tract 133","Census Tract 133, Kings County, New York","00","36","047","013300",5245,4216,1757,10,0,7,0,9,8,0,847,1236,24,38,280,1029,82,0,0,7,9,0,0,0,549,214,25,116,27
"36047013400","Census Tract 134","Census Tract 134, Kings County, New York","00","36","047","013400",4097.081,3310.843,2535.571,17,8.02627,63,49.01226,0,0,20,215.1524,62,0.01225919,254.0438,87.02452,786.2382,245.0368,19,8.012259,52,14,6,0,0,40.09282,108.0105,0,294.0858,0
"36047013500","Census Tract 135","Census Tract 135, Kings County, New York","00","36","047","013500",4237,3565,1404,29,0,6,12,6,0,14,368,1624,6,26,70,672,30,150,0,0,0,0,0,0,193,182,19,88,10
"36047013600","Census Tract 136","Census Tract 136, Kings County, New York","00","36","047","013600",4113,3332,2363,9,28,63,44,8,6,16,181,18,0,384,212,781,195,0,53,32,63,23,0,0,42,0,0,349,24
"36047013700","Census Tract 137","Census Tract 137, Kings County, New York","00","36","047","013700",3862,3094,1681,9,0,8,59,0,12,20,544,523,4,157,77,768,58,33,0,14,23,0,5,8,403,138,0,76,10
"36047013800","Census Tract 138","Census Tract 138, Kings County, New York","00","36","047","013800",3424,2868,2067,13,24,44,68,8,7,7,296,18,0,248,68,556,131,0,13,40,14,7,7,26,118,14,0,186,0
"36047013900","Census Tract 139","Census Tract 139, Kings County, New York","00","36","047","013900",4307,3749,2693,19,0,42,75,7,0,8,302,284,0,114,205,558,174,8,0,14,57,5,0,9,97,58,0,128,8
"36047014000","Census Tract 140","Census Tract 140, Kings County, New York","00","36","047","014000",1965,1639,1099,0,26,19,21,0,0,8,282,10,0,112,62,326,47,7,13,0,12,0,0,0,77,0,0,170,0
"36047014100","Census Tract 141","Census Tract 141, Kings County, New York","00","36","047","014100",2842,2113,1077,0,0,21,49,7,0,0,230,465,0,39,225,729,35,7,0,34,213,0,10,0,213,76,23,118,0
"36047014200","Census Tract 142","Census Tract 142, Kings County, New York","00","36","047","014200",3477,2696,1843,0,10,33,44,7,0,8,379,13,0,224,135,781,152,32,0,26,26,20,0,6,147,7,0,347,18
"36047014300","Census Tract 143","Census Tract 143, Kings County, New York","00","36","047","014300",3670,2928,1629,0,0,8,46,4,6,0,481,395,0,110,249,742,53,13,0,21,148,11,0,0,210,127,0,143,16
"36047014500","Census Tract 145","Census Tract 145, Kings County, New York","00","36","047","014500",3928,3251,1298,13,0,20,320,11,6,0,431,996,5,111,40,677,28,0,0,0,187,7,0,0,263,112,0,67,13
"36047014700","Census Tract 147","Census Tract 147, Kings County, New York","00","36","047","014700",2438.781,2241.138,1615.122,12.52032,0,12.52032,93.90244,0,0,0,274.5529,151.1382,0,6.260162,75.12195,197.6423,27.72358,5.365854,7.154471,4.471545,46.50407,0,0,0,95.69106,0,0,10.73171,0
"36047014800","Census Tract 148","Census Tract 148, Kings County, New York","00","36","047","014800",1691,1391,778,0,0,11,22,0,0,8,532,6,0,15,19,300,0,0,0,0,7,0,0,7,253,0,0,33,0
"36047014900","Census Tract 149","Census Tract 149, Kings County, New York","00","36","047","014900",6555,5571,3142,32,8,60,209,6,11,0,351,1385,27,103,237,984,124,33,0,49,151,6,0,0,104,350,28,133,6
"36047015000","Census Tract 150","Census Tract 150, Kings County, New York","00","36","047","015000",1873,1659,867,0,6,0,0,0,0,0,725,4,0,28,29,214,5,0,7,0,7,0,0,0,187,0,0,8,0
"36047015100","Census Tract 151","Census Tract 151, Kings County, New York","00","36","047","015100",4143,3479,2145,20,6,19,76,0,0,0,289,645,20,150,109,664,135,12,8,25,75,19,0,0,160,182,16,32,0
"36047015200","Census Tract 152","Census Tract 152, Kings County, New York","00","36","047","015200",2415,2018,1257,9,6,42,36,15,0,16,413,26,0,89,109,397,91,11,0,56,0,0,0,20,116,8,0,81,14
"36047015300","Census Tract 153","Census Tract 153, Kings County, New York","00","36","047","015300",4563,3486,2290,24,6,80,75,0,5,5,222,288,6,174,311,1077,207,22,0,15,67,0,25,0,103,317,0,321,0
"36047015400","Census Tract 154","Census Tract 154, Kings County, New York","00","36","047","015400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36047015500","Census Tract 155","Census Tract 155, Kings County, New York","00","36","047","015500",4567,3715,2389,59,0,40,4,0,0,39,235,571,30,71,277,852,246,15,6,50,0,0,0,0,120,213,41,161,0
"36047015700","Census Tract 157","Census Tract 157, Kings County, New York","00","36","047","015700",5525,4675,3000,30,19,55,20,0,9,69,236,810,0,85,342,850,353,67,6,44,12,0,0,58,52,134,0,100,24
"36047015900","Census Tract 159","Census Tract 159, Kings County, New York","00","36","047","015900",6060,4811,3040,45,0,174,30,10,7,311,133,514,0,206,341,1249,350,182,29,73,7,30,7,59,76,196,0,225,15
"36047016000","Census Tract 160","Census Tract 160, Kings County, New York","00","36","047","016000",3772,2873,1900,18,6,79,14,0,6,49,234,30,0,225,312,899,151,26,19,39,18,0,0,28,195,39,0,377,7
"36047016100","Census Tract 161","Census Tract 161, Kings County, New York","00","36","047","016100",3653,3024,1466,26,23,7,0,0,0,11,22,772,0,12,685,629,292,55,7,31,0,0,0,0,0,144,0,100,0
"36047016200","Census Tract 162","Census Tract 162, Kings County, New York","00","36","047","016200",1834.89,1563.545,1271.641,9.003246,18,68.36876,24,0,0,0,47.77657,6.006493,0,40.52277,78.22668,271.3449,82.22668,0.676788,16,39.81887,7,0,7,0,37,0.2960947,0,56.32646,25
"36047016300","Census Tract 163","Census Tract 163, Kings County, New York","00","36","047","016300",4461,3438,2415,69,12,27,0,0,0,63,22,406,0,26,398,1023,332,274,0,18,8,14,5,14,44,195,0,119,0
"36047016400","Census Tract 164","Census Tract 164, Kings County, New York","00","36","047","016400",2411.196,2268.07,1909.301,67.74632,0,53.43371,0,0,0,0,40.07528,135.4926,0,34.35024,27.67103,143.126,27.67103,15.26677,0,41.02946,0,0,0,0,0,6.679214,0,52.47954,0
"36047016500","Census Tract 165","Census Tract 165, Kings County, New York","00","36","047","016500",5579,4740,3584,28,16,102,19,11,19,165,189,95,0,118,394,839,393,34,0,138,0,0,14,27,69,46,0,103,15
"36047016600","Census Tract 166","Census Tract 166, Kings County, New York","00","36","047","016600",2397,2104,1276,40,6,21,31,0,0,8,599,0,0,65,58,293,37,0,13,19,19,6,0,0,117,0,0,82,0
"36047016700","Census Tract 167","Census Tract 167, Kings County, New York","00","36","047","016700",6674,4960,3399,24,0,62,75,0,13,18,281,489,0,280,319,1714,414,0,7,105,101,0,0,0,75,426,38,497,51
"36047016800","Census Tract 168","Census Tract 168, Kings County, New York","00","36","047","016800",1914,1706,867,5,0,39,0,0,0,26,463,5,0,102,199,208,9,0,0,11,6,0,0,7,88,0,0,87,0
"36047016900","Census Tract 169","Census Tract 169, Kings County, New York","00","36","047","016900",5845,4796,3044,42,0,7,147,10,0,19,383,767,0,139,238,1049,429,12,6,6,35,12,0,0,190,149,21,184,5
"36047017000","Census Tract 170","Census Tract 170, Kings County, New York","00","36","047","017000",3351,2700,1527,7,8,6,11,13,0,5,1000,19,0,54,50,651,29,0,7,15,0,0,0,0,586,0,0,14,0
"36047017100","Census Tract 171","Census Tract 171, Kings County, New York","00","36","047","017100",3840,3181,2246,12,0,44,57,0,0,47,383,26,0,255,111,659,220,12,0,34,32,0,4,10,134,0,0,208,5
"36047017200","Census Tract 172","Census Tract 172, Kings County, New York","00","36","047","017200",3050,2516,1231,6,13,9,45,0,0,0,920,51,0,58,183,534,15,0,6,0,0,0,0,0,467,11,7,14,14
"36047017400","Census Tract 174","Census Tract 174, Kings County, New York","00","36","047","017400",2153.992,1663.474,888.7431,14,0,17.81097,52.9695,0,0,17.44508,586.7982,22,0,35.25605,28.4511,490.518,8.634111,5,5,16.43291,4.810969,1.390233,0,10.24388,306.2437,57,0,75.18287,0.5792639
"36047017500","Census Tract 175","Census Tract 175, Kings County, New York","00","36","047","017500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047017600","Census Tract 176","Census Tract 176, Kings County, New York","00","36","047","017600",1946.008,1621.526,822.2569,0,0,6.189031,15.0305,0,0,41.55492,563.2018,0,0,47.74395,125.5489,324.482,35.36589,0,0,18.56709,6.189031,10.60977,0,24.75612,169.7563,0,0,54.81713,4.420736
"36047017700","Census Tract 177","Census Tract 177, Kings County, New York","00","36","047","017700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047017800","Census Tract 178","Census Tract 178, Kings County, New York","00","36","047","017800",2255,1656,704,29,0,0,6,0,0,14,683,0,0,32,188,599,6,6,0,5,0,0,0,20,533,11,0,12,6
"36047017900","Census Tract 179","Census Tract 179, Kings County, New York","00","36","047","017900",3455,3196,2331,0,0,10,0,0,0,7,26,355,0,8,459,259,103,35,0,5,0,0,0,0,17,57,0,42,0
"36047018000","Census Tract 180","Census Tract 180, Kings County, New York","00","36","047","018000",2828,2166,1129,6,0,0,49,0,0,15,662,22,0,102,181,662,30,5,0,0,0,0,0,0,522,0,0,69,36
"36047018100","Census Tract 181","Census Tract 181, Kings County, New York","00","36","047","018100",4613,4155,3051,64,10,5,5,0,0,41,87,553,0,23,316,458,89,109,0,0,0,0,0,6,70,126,0,50,8
"36047018200","Census Tract 182","Census Tract 182, Kings County, New York","00","36","047","018200",3170,2437,1132,0,0,11,0,9,0,7,945,8,0,34,291,733,0,7,0,0,0,0,0,0,605,0,6,23,92
"36047018300","Census Tract 183","Census Tract 183, Kings County, New York","00","36","047","018300",4003.538,3694.197,2282.763,6.962675,0,28.84537,0,0,0,71.61609,114.3868,733.0703,0,19.89336,436.6592,309.3417,141.2428,0,0,20.88803,5.968007,0,0,6.962675,78.57877,37.79738,0,17.90402,0
"36047018400","Census Tract 184","Census Tract 184, Kings County, New York","00","36","047","018400",2386,1919,906,7,10,0,8,0,0,0,867,19,0,84,18,467,33,8,0,0,0,0,0,0,384,0,0,38,4
"36047018501","Census Tract 185.01","Census Tract 185.01, Kings County, New York","00","36","047","018501",6746.462,6486.804,4364.237,16.03732,0,27.15463,6,0,0,0.3839134,86.6132,1584.93,0,64.10664,337.3408,259.6583,58.75716,6,0,5.111975,0.03199279,5,0,12.03732,51.42124,112.2026,0,9.095979,0
"36047018600","Census Tract 186","Census Tract 186, Kings County, New York","00","36","047","018600",2176,1658,780,7,0,0,0,0,0,0,760,0,0,74,37,518,0,17,0,0,5,0,0,31,412,0,0,53,0
"36047018700","Census Tract 187","Census Tract 187, Kings County, New York","00","36","047","018700",1312,1151,650,9,0,0,7,0,0,0,136,298,0,10,41,161,9,0,0,0,0,0,0,0,75,0,0,77,0
"36047018800","Census Tract 188","Census Tract 188, Kings County, New York","00","36","047","018800",2875,2170,935,27,6,0,0,0,0,0,1111,22,0,21,48,705,44,14,0,0,0,0,0,17,533,31,0,43,23
"36047019000","Census Tract 190","Census Tract 190, Kings County, New York","00","36","047","019000",3840,2934,1405,12,0,6,19,0,0,0,1217,73,6,50,146,906,21,0,0,0,0,0,0,0,787,31,0,61,6
"36047019100","Census Tract 191","Census Tract 191, Kings County, New York","00","36","047","019100",3095,2920,1701,67,0,9,0,9,0,6,193,799,0,24,112,175,37,0,0,0,0,0,0,0,93,4,0,41,0
"36047019200","Census Tract 192","Census Tract 192, Kings County, New York","00","36","047","019200",2328,1806,685,22,0,6,0,7,0,37,809,68,0,98,74,522,0,5,0,25,0,0,34,6,376,42,0,25,9
"36047019300","Census Tract 193","Census Tract 193, Kings County, New York","00","36","047","019300",4553,4024,3117,32,5,92,24,13,8,58,123,409,0,64,79,529,236,48,0,31,0,15,0,21,65,42,0,63,8
"36047019400","Census Tract 194","Census Tract 194, Kings County, New York","00","36","047","019400",2564,1781,767,5,0,37,26,0,0,12,563,30,0,28,313,783,13,15,0,8,0,0,6,0,593,7,0,77,64
"36047019500","Census Tract 195","Census Tract 195, Kings County, New York","00","36","047","019500",4371,3749,3120,7,12,49,18,6,12,45,203,84,0,52,141,622,219,6,7,53,32,0,0,19,94,66,0,114,12
"36047019600","Census Tract 196","Census Tract 196, Kings County, New York","00","36","047","019600",4000,3107,1490,0,0,28,28,0,0,0,1425,22,0,84,30,893,5,0,11,0,0,0,0,0,779,13,0,85,0
"36047019700","Census Tract 197","Census Tract 197, Kings County, New York","00","36","047","019700",3146,2551,2103,11,6,38,14,0,0,54,39,90,0,32,164,595,223,56,0,42,0,0,0,0,0,48,0,226,0
"36047019800","Census Tract 198","Census Tract 198, Kings County, New York","00","36","047","019800",1919,1463,804,0,0,0,0,0,0,0,579,6,0,39,35,456,8,5,0,0,0,0,0,0,430,0,0,13,0
"36047019900","Census Tract 199","Census Tract 199, Kings County, New York","00","36","047","019900",3578,3317,2335,4,0,29,5,0,0,9,102,417,0,21,395,261,97,10,11,22,13,0,8,0,32,31,0,37,0
"36047020000","Census Tract 200","Census Tract 200, Kings County, New York","00","36","047","020000",2396,1960,1058,0,0,8,20,0,0,0,759,0,0,28,87,436,25,0,0,0,0,0,0,0,351,25,0,35,0
"36047020100","Census Tract 201","Census Tract 201, Kings County, New York","00","36","047","020100",5254,4487,3906,7,0,6,9,0,0,0,10,114,9,6,420,767,628,39,0,0,0,0,0,9,0,62,0,11,18
"36047020200","Census Tract 202","Census Tract 202, Kings County, New York","00","36","047","020200",1891,1610,900,0,23,17,14,0,0,0,423,0,0,71,162,281,45,0,16,4,0,0,0,0,188,0,0,28,0
"36047020300","Census Tract 203","Census Tract 203, Kings County, New York","00","36","047","020300",2240,1862,1059,5,0,0,0,0,0,0,47,591,0,7,153,378,134,80,0,0,0,0,0,0,16,124,0,24,0
"36047020400","Census Tract 204","Census Tract 204, Kings County, New York","00","36","047","020400",2452,2151,1477,7,22,0,22,0,0,0,439,11,0,97,76,301,93,0,0,0,0,0,0,0,187,0,0,17,4
"36047020500","Census Tract 205","Census Tract 205, Kings County, New York","00","36","047","020500",3602,2705,2234,29,0,0,0,0,0,8,35,268,0,20,111,897,528,77,0,0,0,9,0,12,41,135,0,72,23
"36047020600","Census Tract 206","Census Tract 206, Kings County, New York","00","36","047","020600",2401,1969,1316,7,29,0,20,0,0,0,426,14,0,115,42,432,85,0,16,0,0,0,0,0,202,0,0,129,0
"36047020700","Census Tract 207","Census Tract 207, Kings County, New York","00","36","047","020700",5503,3841,3082,59,6,15,14,20,0,135,42,192,0,70,206,1662,706,244,14,18,7,6,0,75,0,387,0,154,51
"36047020800","Census Tract 208","Census Tract 208, Kings County, New York","00","36","047","020800",2891,2285,1240,0,7,20,7,0,0,7,809,0,0,42,153,606,80,0,31,0,21,0,0,7,372,12,0,83,0
"36047021000","Census Tract 210","Census Tract 210, Kings County, New York","00","36","047","021000",3484,2769,1228,7,0,6,44,0,0,6,1203,83,0,50,142,715,21,6,0,14,0,0,0,6,620,8,0,40,0
"36047021100","Census Tract 211","Census Tract 211, Kings County, New York","00","36","047","021100",2339,2262,1404,31,0,0,7,0,0,8,75,648,0,14,75,77,4,4,0,5,0,0,6,0,0,16,0,42,0
"36047021200","Census Tract 212","Census Tract 212, Kings County, New York","00","36","047","021200",3575,2818,1196,0,0,8,6,0,0,0,1246,68,7,44,243,757,6,31,0,0,13,0,0,6,547,47,5,87,15
"36047021300","Census Tract 213","Census Tract 213, Kings County, New York","00","36","047","021300",3904,2607,1675,86,0,7,0,4,0,146,60,361,0,42,226,1297,247,478,0,48,43,15,14,131,0,186,0,126,9
"36047021400","Census Tract 214","Census Tract 214, Kings County, New York","00","36","047","021400",1715,1337,652,0,0,6,0,0,0,7,570,28,0,11,63,378,0,0,0,0,0,0,0,10,368,0,0,0,0
"36047021500","Census Tract 215","Census Tract 215, Kings County, New York","00","36","047","021500",6344,4556,3123,67,5,57,7,20,0,348,120,420,0,124,265,1788,573,424,6,55,14,22,20,180,35,348,0,101,10
"36047021600","Census Tract 216","Census Tract 216, Kings County, New York","00","36","047","021600",3051,2174,1029,0,6,6,5,0,33,211,723,52,0,80,29,877,0,0,0,7,26,0,14,407,263,7,0,153,0
"36047021700","Census Tract 217","Census Tract 217, Kings County, New York","00","36","047","021700",4618,3213,2145,89,0,34,15,0,0,54,12,419,0,131,314,1405,384,333,0,43,0,10,18,60,21,232,0,304,0
"36047021800","Census Tract 218","Census Tract 218, Kings County, New York","00","36","047","021800",3929,2577,1175,9,0,20,24,0,8,436,649,45,0,144,67,1352,23,0,0,25,23,15,139,424,368,116,7,200,12
"36047021900","Census Tract 219","Census Tract 219, Kings County, New York","00","36","047","021900",4664,3684,2844,31,0,5,0,4,5,24,8,541,0,26,196,980,568,98,0,31,4,19,7,24,4,173,0,30,22
"36047022000","Census Tract 220","Census Tract 220, Kings County, New York","00","36","047","022000",4219,2541,1027,0,0,34,0,17,31,554,405,113,0,213,147,1678,27,29,0,166,45,34,154,489,292,65,0,377,0
"36047022100","Census Tract 221","Census Tract 221, Kings County, New York","00","36","047","022100",4199,3560,2809,31,0,0,0,0,0,0,10,133,0,6,571,639,421,122,0,0,0,0,0,0,3,67,0,17,9
"36047022200","Census Tract 222","Census Tract 222, Kings County, New York","00","36","047","022200",3460,2210,884,0,6,21,7,5,38,578,369,62,0,160,80,1250,55,28,0,66,46,0,80,612,177,40,0,138,8
"36047022400","Census Tract 224","Census Tract 224, Kings County, New York","00","36","047","022400",4132,2942,1583,0,0,21,25,8,0,215,788,159,0,102,41,1190,20,6,0,29,49,6,62,365,372,75,8,166,32
"36047022600","Census Tract 226","Census Tract 226, Kings County, New York","00","36","047","022600",2002,1582,640,0,0,0,7,0,0,24,547,231,0,64,69,420,12,6,0,0,0,0,0,0,299,6,0,97,0
"36047022700","Census Tract 227","Census Tract 227, Kings County, New York","00","36","047","022700",4766,4470,3990,35,0,0,5,0,0,0,0,54,0,0,386,296,215,31,0,4,0,0,0,0,0,27,0,4,15
"36047022800","Census Tract 228","Census Tract 228, Kings County, New York","00","36","047","022800",2965,2077,791,7,0,0,8,7,19,102,281,753,0,72,37,888,32,30,0,0,8,0,58,188,265,100,0,192,15
"36047022900","Census Tract 229","Census Tract 229, Kings County, New York","00","36","047","022900",4151,3877,3243,15,0,2,0,0,0,0,0,282,0,39,296,274,207,13,0,0,0,0,0,0,0,27,0,18,9
"36047023000","Census Tract 230","Census Tract 230, Kings County, New York","00","36","047","023000",3994,2701,1204,0,15,7,62,15,16,373,559,279,0,103,68,1293,16,14,0,39,33,54,59,466,331,127,0,142,12
"36047023100","Census Tract 231","Census Tract 231, Kings County, New York","00","36","047","023100",3493,3153,2565,0,0,0,11,0,0,0,0,116,17,21,423,340,268,0,0,6,0,0,0,0,0,56,10,0,0
"36047023200","Census Tract 232","Census Tract 232, Kings County, New York","00","36","047","023200",6053,3948,1910,5,0,18,108,19,0,847,496,353,0,127,65,2105,77,30,0,82,139,63,105,863,371,95,0,247,33
"36047023300","Census Tract 233","Census Tract 233, Kings County, New York","00","36","047","023300",5587,5353,3658,54,0,14,7,0,0,4,42,1118,0,18,438,234,24,18,0,20,0,2,0,4,29,137,0,0,0
"36047023400","Census Tract 234","Census Tract 234, Kings County, New York","00","36","047","023400",4327,2284,925,0,0,14,0,20,77,1008,29,34,0,89,88,2043,65,12,0,166,191,75,195,1069,0,18,0,233,19
"36047023500","Census Tract 235","Census Tract 235, Kings County, New York","00","36","047","023500",3048,2843,1231,28,0,10,9,0,0,0,126,1234,0,21,184,205,0,6,0,6,0,0,0,0,60,78,0,14,41
"36047023600","Census Tract 236","Census Tract 236, Kings County, New York","00","36","047","023600",4550,2528,982,0,0,80,0,12,29,1134,42,28,0,128,93,2022,79,25,0,161,43,56,284,1018,20,6,0,323,7
"36047023800","Census Tract 238","Census Tract 238, Kings County, New York","00","36","047","023800",4195,2272,785,9,0,32,5,7,50,1034,74,40,0,104,132,1923,44,30,0,185,85,14,149,1052,54,28,0,270,12
"36047024000","Census Tract 240","Census Tract 240, Kings County, New York","00","36","047","024000",4387,2819,1179,0,0,0,8,14,41,753,419,40,0,114,251,1568,33,30,0,75,58,26,211,712,162,23,0,230,8
"36047024100","Census Tract 241","Census Tract 241, Kings County, New York","00","36","047","024100",3132,2956,2058,6,0,31,0,0,0,0,32,632,0,0,197,176,100,9,0,0,0,0,0,0,7,60,0,0,0
"36047024200","Census Tract 242","Census Tract 242, Kings County, New York","00","36","047","024200",2581,2066,1060,0,0,24,5,0,0,163,695,14,0,12,93,515,19,0,0,19,27,7,11,96,219,0,0,104,13
"36047024300","Census Tract 243","Census Tract 243, Kings County, New York","00","36","047","024300",4724,4475,3680,0,0,7,0,0,0,0,0,240,0,0,548,249,200,0,0,0,0,0,0,0,0,32,0,17,0
"36047024400","Census Tract 244","Census Tract 244, Kings County, New York","00","36","047","024400",3077,2192,1079,0,13,10,6,0,7,103,683,25,0,49,217,885,0,0,0,16,0,25,0,39,720,5,0,69,11
"36047024500","Census Tract 245","Census Tract 245, Kings County, New York","00","36","047","024500",5530,5122,4472,19,0,0,0,0,0,0,0,226,0,0,405,408,352,7,0,0,0,0,0,0,0,26,0,14,9
"36047024600","Census Tract 246","Census Tract 246, Kings County, New York","00","36","047","024600",3186.596,2373.772,1170.373,0,21.0892,6.069376,12,0,0,106.4163,913.4381,23,6,72.25768,43.12884,812.8236,8,11,0,15,20.07929,45,0.08919851,81.32706,579.8424,33.30724,6,13.11893,0.05946567
"36047024700","Census Tract 247","Census Tract 247, Kings County, New York","00","36","047","024700",1975,1771,1612,0,0,0,0,0,0,0,0,16,0,10,133,204,159,0,0,0,0,0,0,0,0,7,10,17,11
"36047024800","Census Tract 248","Census Tract 248, Kings County, New York","00","36","047","024800",2176,1610,719,0,0,8,31,5,0,52,647,5,0,97,46,566,25,0,0,19,17,5,0,32,419,0,0,49,0
"36047024900","Census Tract 249","Census Tract 249, Kings County, New York","00","36","047","024900",5300,4449,3938,21,0,2,0,0,0,11,0,111,0,34,332,851,730,10,0,0,0,0,0,0,0,84,0,0,27
"36047025000","Census Tract 250","Census Tract 250, Kings County, New York","00","36","047","025000",1463,1240,599,0,0,6,7,0,0,0,508,58,0,55,7,223,0,0,0,0,0,15,0,0,181,12,0,15,0
